long_B,stopA_id,stopB_id,lat_A,long_A,lat_B,distance,time
-0.274835,S5210,S5211,5.60124,-0.261104,5.60801,3341,600
-0.278843,S5211,S5213,5.60801,-0.274835,5.60824,444,70
-0.280033,S5213,S3061,5.60824,-0.278843,5.61184,502,121
-0.278538,S5218,S5219,5.60872,-0.279532,5.6082,155,31
-0.274634,S5219,S5220,5.6082,-0.278538,5.60785,450,74
-0.218937,S522,S523,5.63505,-0.215015,5.62711,1162,187
-0.258796,S5220,S880,5.60785,-0.274634,5.60238,4770,1256
-0.247032,S5222,T0,5.60502,-0.252362,5.6074,647,69
-0.226134,S523,S2352,5.62711,-0.218937,5.62097,1365,218
-0.218973,S523,S819,5.62711,-0.218937,5.62706,2,0
-0.225837,S523,T251,5.62711,-0.218937,5.62079,1348,215
-0.247032,S5231,T0,5.60792,-0.246595,5.6074,7134,1012
-0.237909,S5246,S5248,5.6444,-0.237586,5.64369,87,37
-0.242562,S5246,S5249,5.6444,-0.237586,5.63935,817,156
-0.24056,S5246,S5382,5.6444,-0.237586,5.63458,3082,371
-0.242562,S5248,S5249,5.64369,-0.237909,5.63935,730,119
-0.247913,S5249,S5355,5.63935,-0.242562,5.6293,3304,423
-0.24056,S5249,S5382,5.63935,-0.242562,5.63458,2265,214
-0.245646,S5249,S709,5.63935,-0.242562,5.64311,1124,117
-0.233129,S5259,S5260,5.59861,-0.234124,5.5981,160,30
-0.224234,S5260,S465,5.5981,-0.233129,5.59884,1069,214
-0.226468,S5260,S5262,5.5981,-0.233129,5.59917,747,136
-0.224419,S5260,S6238,5.5981,-0.233129,5.59945,977,195
-0.223141,S5262,S5263,5.59917,-0.226468,5.59733,527,103
-0.221889,S5263,S1527,5.59733,-0.223141,5.59529,265,26
-0.236066,S5269,S5271,5.59859,-0.229279,5.5993,818,142
-0.237655,S5271,S32,5.5993,-0.236066,5.59983,182,46
-0.238944,S5279,S1530,5.60282,-0.241831,5.6006,405,135
-0.209329,S528,S529,5.63799,-0.211537,5.63916,296,52
-0.216404,S5283,S217,5.58807,-0.21801,5.57282,1770,224
-0.215881,S5283,T1043,5.58807,-0.21801,5.56932,3102,789
-0.227821,S5288,S5289,5.58094,-0.216804,5.59885,3283,458
-0.233811,S5289,S5290,5.59885,-0.227821,5.5986,720,126
-0.209486,S529,S530,5.63916,-0.209329,5.65195,1574,208
-0.236504,S5290,S5291,5.5986,-0.233811,5.59933,309,56
-0.23916,S5291,S1535,5.59933,-0.236504,5.60076,334,105
-0.219885,S53,T54,5.55574,-0.226609,5.5516,979,226
-0.196223,S530,S531,5.65195,-0.209486,5.66737,2769,465
-0.2172,S5300,S216,5.60711,-0.246336,5.58411,4881,934
-0.181807,S531,S532,5.66737,-0.196223,5.66728,1595,222
-0.207107,S5310,S5312,5.545,-0.209493,5.54737,534,131
-0.210251,S5312,S5314,5.54737,-0.207107,5.56046,1497,348
-0.211168,S5314,S5315,5.56046,-0.210251,5.56388,394,70
-0.216396,S5315,S1370,5.56388,-0.211168,5.57301,2442,367
-0.23385,S5318,S5320,5.59082,-0.218245,5.59863,2399,433
-0.17665,S532,S533,5.66728,-0.181807,5.66792,671,165
-0.23894,S5320,S5321,5.59863,-0.23385,5.60065,612,151
-0.239057,S5321,S5323,5.60065,-0.23894,5.60071,15,5
-0.247032,S5323,T0,5.60071,-0.239057,5.6074,3472,720
-0.248446,S5327,S5328,5.61467,-0.246336,5.62274,1294,261
-0.25068,S5328,S5188,5.62274,-0.248446,5.62656,496,98
-0.251671,S5328,S5842,5.62274,-0.248446,5.62718,641,126
-0.172071,S533,T534,5.66792,-0.17665,5.67642,1531,250
-0.238676,S5331,S5332,5.63251,-0.243818,5.64191,1643,292
-0.241691,S5331,S5487,5.63251,-0.243818,5.63379,275,64
-0.237885,S5332,S3284,5.64191,-0.238676,5.6437,217,42
-0.237409,S5335,S5336,5.64855,-0.236619,5.65188,382,89
-0.237297,S5336,S5337,5.65188,-0.237409,5.65603,462,98
-0.23737,S5337,S5338,5.65603,-0.237297,5.66102,555,91
-0.240515,S5338,S5339,5.66102,-0.23737,5.67301,1541,229
-0.23746,S5338,S5496,5.66102,-0.23737,5.65162,1046,217
-0.243023,S5339,S5340,5.67301,-0.240515,5.68098,957,164
-0.246871,S5340,S5341,5.68098,-0.243023,5.68849,941,206
-0.247803,S5341,S5342,5.68849,-0.246871,5.69063,259,72
-0.248373,S5342,T5343,5.69063,-0.247803,5.69566,578,131
-0.240917,S5346,S5347,5.69054,-0.247839,5.67462,1940,375
-0.23731,S5347,S5078,5.67462,-0.240917,5.65824,1899,302
-0.236597,S5349,S3288,5.65239,-0.237462,5.64753,552,164
-0.248861,S5355,S5356,5.6293,-0.247913,5.62332,916,153
-0.248396,S5356,S5357,5.62332,-0.248861,5.61604,1086,227
-0.250159,S5356,S5505,5.62332,-0.248861,5.62188,317,63
-0.250019,S5356,S5863,5.62332,-0.248861,5.61909,676,131
-0.247032,S5357,T0,5.61604,-0.248396,5.6074,7792,1095
-0.271714,S5361,S5362,5.65782,-0.265155,5.67278,1974,148
-0.281729,S5362,S415,5.67278,-0.271714,5.68773,2380,265
-0.308349,S5368,S345,5.70596,-0.297728,5.71794,1801,99
-0.281836,S5375,S14,5.69822,-0.292179,5.6877,6562,865
-0.25861,S5378,S380,5.65769,-0.26566,5.65291,944,74
-0.25056,S5382,S5384,5.63458,-0.24056,5.62665,1535,272
-0.250206,S5382,S5502,5.63458,-0.24056,5.627,1480,262
-0.244333,S5382,S5860,5.63458,-0.24056,5.63222,495,106
-0.247032,S5384,T0,5.62665,-0.25056,5.6074,9260,1377
-0.266508,S5389,S3751,5.60121,-0.261183,5.59459,2090,274
-0.213178,S539,S504,5.63865,-0.209678,5.63739,415,68
-0.215396,S539,S842,5.63865,-0.209678,5.6347,802,157
-0.330625,S5392,S4189,5.56921,-0.28687,5.55085,7589,952
-0.34868,S5398,S5400,5.54641,-0.341893,5.54797,789,55
-0.384694,S5400,S5401,5.54797,-0.34868,5.54496,14437,1735
-0.398675,S5401,S99,5.54496,-0.384694,5.5392,26734,2103
-0.409036,S5403,S5404,5.53684,-0.406336,5.53616,309,25
-0.412741,S5404,S102,5.53616,-0.409036,5.53572,415,38
-0.330206,S5416,S5417,5.55584,-0.303924,5.55096,2990,230
-0.35876,S5417,S904,5.55096,-0.330206,5.55228,3395,254
-0.369526,S5419,S5420,5.55169,-0.367948,5.55122,182,8
-0.382532,S5420,S5007,5.55122,-0.369526,5.54685,1526,145
-0.417503,S5423,S5424,5.53664,-0.407064,5.53537,2962,789
-0.423644,S5424,T103,5.53537,-0.417503,5.53462,33676,3014
-0.218937,S543,S523,5.63474,-0.215243,5.62711,1120,179
-0.277106,S5435,S414,5.65777,-0.265315,5.68398,3382,219
-0.281729,S5435,S415,5.65777,-0.265315,5.68773,4337,377
-0.267935,S5435,S5817,5.65777,-0.265315,5.65783,4025,682
-0.270334,S5435,S5972,5.65777,-0.265315,5.6677,1373,78
-0.311228,S5441,S346,5.71223,-0.305081,5.72564,1647,81
-0.311431,S5448,S5449,5.73409,-0.313855,5.72571,970,83
-0.304782,S5449,S5450,5.72571,-0.311431,5.71154,1748,97
-0.298552,S5450,S352,5.71154,-0.304782,5.70595,943,85
-0.233129,S5460,S5260,5.59878,-0.234727,5.5981,230,42
-0.239175,S5460,T5593,5.59878,-0.234727,5.60079,544,145
-0.217241,S5473,S5474,5.58098,-0.216599,5.58588,552,66
-0.223758,S5474,S241,5.58588,-0.217241,5.59872,1839,223
-0.231789,S5476,S5478,5.59893,-0.22788,5.59835,438,79
-0.239129,S5478,S5479,5.59835,-0.231789,5.60081,920,207
-0.249906,S5480,S5482,5.61167,-0.245127,5.61883,1068,242
-0.248955,S5482,S5483,5.61883,-0.249906,5.62367,745,143
-0.248018,S5483,S5485,5.62367,-0.248955,5.62965,928,180
-0.243818,S5485,S5331,5.62965,-0.248018,5.63251,569,128
-0.242495,S5487,S574,5.63379,-0.241691,5.639,798,132
-0.237297,S5491,S5492,5.6471,-0.236531,5.65419,801,186
-0.23737,S5492,S5338,5.65419,-0.237297,5.66102,760,134
-0.237586,S5496,S5246,5.65162,-0.23746,5.6444,837,232
-0.207609,S550,S551,5.60942,-0.212168,5.60759,633,114
-0.248861,S5502,S5356,5.627,-0.250206,5.62332,489,93
-0.247032,S5505,T0,5.62188,-0.250159,5.6074,8509,1230
-0.204865,S551,S2760,5.60759,-0.207609,5.60326,726,128
-0.221197,S551,S3313,5.60759,-0.207609,5.61277,3145,398
-0.210432,S551,S3813,5.60759,-0.207609,5.60945,2074,240
-0.242101,S551,S3851,5.60759,-0.207609,5.60867,6855,669
-0.245941,S551,S482,5.60759,-0.207609,5.60802,6425,605
-0.202178,S551,S552,5.60759,-0.207609,5.5947,2312,343
-0.217957,S551,T1328,5.60759,-0.207609,5.60746,2890,386
-0.209368,S5510,S1387,5.57947,-0.210663,5.58122,242,57
-0.208371,S5513,S27,5.58238,-0.208661,5.58337,116,44
-0.201824,S5513,S2943,5.58238,-0.208661,5.56406,2924,488
-0.202178,S5519,S552,5.5921,-0.205401,5.5947,526,88
-0.198371,S552,S2194,5.5947,-0.202178,5.59826,604,122
-0.182944,S552,S2879,5.5947,-0.202178,5.59027,2823,473
-0.199519,S552,S5521,5.5947,-0.202178,5.59644,357,55
-0.204003,S552,S553,5.5947,-0.202178,5.59258,310,47
-0.198444,S5521,T3443,5.59644,-0.199519,5.59803,212,39
-0.214978,S5527,T2196,5.57767,-0.212026,5.57357,561,154
-0.202254,S553,S3441,5.59258,-0.204003,5.59468,303,45
-0.210814,S553,S3704,5.59258,-0.204003,5.59898,1371,297
-0.207484,S553,S554,5.59258,-0.204003,5.5882,726,157
-0.206427,S553,S6076,5.59258,-0.204003,5.59096,385,76
-0.097328,S5535,S4102,5.5651,-0.1446,5.58874,6907,693
-0.147489,S5535,S5537,5.5651,-0.1446,5.56937,568,40
-0.208234,S554,S555,5.5882,-0.207484,5.5841,461,158
-0.0801383,S5544,S766,5.59475,-0.087517,5.60054,1065,190
-0.208371,S555,S27,5.5841,-0.208234,5.58337,83,35
-0.120013,S5550,S5551,5.62893,-0.089915,5.64028,3988,462
-0.173991,S5551,S5552,5.64028,-0.120013,5.62108,6405,744
-0.191623,S5552,S682,5.62108,-0.173991,5.61836,2781,351
-0.224001,S5564,S5568,5.59931,-0.236171,5.59889,1476,282
-0.218139,S5568,S231,5.59889,-0.224001,5.58872,1307,128
-0.209795,S557,T558,5.58158,-0.209049,5.57949,320,69
-0.2151,S5571,S5572,5.57572,-0.216742,5.5676,942,155
-0.213937,S5572,S5574,5.5676,-0.2151,5.56309,518,97
-0.210975,S5574,S1728,5.56309,-0.213937,5.55206,1267,259
-0.207564,S5577,T3099,5.54893,-0.21049,5.54566,701,203
-0.223231,S5581,S5583,5.57619,-0.223057,5.57738,134,35
-0.223654,S5583,S5584,5.57738,-0.223231,5.58138,447,118
-0.226755,S5584,S5585,5.58138,-0.223654,5.58787,804,252
-0.230508,S5585,S5587,5.58787,-0.226755,5.59094,556,77
-0.232544,S5587,S5589,5.59094,-0.230508,5.59409,505,105
-0.232916,S5589,S5590,5.59409,-0.232544,5.59415,101,51
-0.234242,S5590,S2790,5.59415,-0.232916,5.59874,564,119
-0.226911,S5596,S1366,5.59167,-0.231724,5.58793,699,101
-0.224145,S5598,S5599,5.58548,-0.225276,5.58293,312,89
-0.223391,S5599,S5600,5.58293,-0.224145,5.57856,495,122
-0.221324,S5600,S5602,5.57856,-0.223391,5.57374,532,119
-0.218609,S5602,T1497,5.57374,-0.221324,5.56953,2187,676
-0.232349,S5606,S41,5.59657,-0.233335,5.58929,930,170
-0.207225,S561,S1337,5.58201,-0.208783,5.58969,875,289
-0.213225,S561,S3451,5.58201,-0.208783,5.57152,1453,337
-0.207656,S561,S562,5.58201,-0.208783,5.58715,589,220
-0.230747,S5610,S47,5.57755,-0.227661,5.57423,516,125
-0.234721,S5613,S5615,5.57213,-0.230981,5.56814,612,141
-0.235921,S5615,T75,5.56814,-0.234721,5.56507,2305,512
-0.233524,S5619,S81,5.59154,-0.232988,5.59782,773,159
-0.205998,S562,S563,5.58715,-0.207656,5.59146,532,114
-0.180332,S5624,S3975,5.57432,-0.179432,5.57059,427,57
-0.181647,S5627,S5628,5.56376,-0.181469,5.56285,103,29
-0.181817,S5628,S5629,5.56285,-0.181647,5.5618,118,42
-0.182148,S5629,S1069,5.5618,-0.181817,5.55961,246,92
-0.198232,S563,S564,5.59146,-0.205998,5.59829,1230,218
-0.184181,S5631,T1442,5.55498,-0.183329,5.55346,224,40
-0.182718,S5635,S1189,5.55401,-0.183674,5.55636,282,37
-0.202276,S564,S2885,5.59829,-0.198232,5.59468,616,113
-0.200339,S564,S566,5.59829,-0.198232,5.6029,803,179
-0.17966,S5641,S5642,5.57019,-0.180383,5.57337,363,51
-0.176085,S5642,S5644,5.57337,-0.17966,5.58104,1133,148
-0.179427,S5644,T5622,5.58104,-0.176085,5.58882,1355,226
-0.201017,S5649,S5650,5.60707,-0.207272,5.60319,816,76
-0.18878,S5650,S5652,5.60319,-0.201017,5.59488,7180,764
-0.182944,S5652,S2879,5.59488,-0.18878,5.59027,870,76
-0.234539,S5658,S5659,5.61155,-0.231228,5.61055,383,59
-0.197267,S566,S3323,5.6029,-0.200339,5.59988,2444,308
-0.203651,S566,S567,5.6029,-0.200339,5.60501,435,29
-0.207327,S566,S569,5.6029,-0.200339,5.60749,927,91
-0.313565,S5663,S5664,5.61735,-0.310927,5.61408,471,104
-0.31497,S5664,S5665,5.61408,-0.313565,5.61263,226,56
-0.322827,S5665,S5666,5.61263,-0.31497,5.60882,1347,398
-0.325557,S5666,S5667,5.60882,-0.322827,5.60883,305,104
-0.329638,S5667,T5668,5.60883,-0.325557,5.6092,454,149
-0.194835,S567,S3642,5.60501,-0.203651,5.59391,2983,445
-0.196033,S567,S3741,5.60501,-0.203651,5.59992,2050,281
-0.318085,S5672,S5673,5.60889,-0.326614,5.60894,949,334
-0.314854,S5673,S5674,5.60894,-0.318085,5.61255,808,203
-0.313457,S5674,S5675,5.61255,-0.314854,5.61421,261,70
-0.310533,S5675,S5677,5.61421,-0.313457,5.61771,729,191
-0.305955,S5677,S5678,5.61771,-0.310533,5.62324,884,216
-0.306477,S5678,S1695,5.62324,-0.305955,5.62526,240,77
-0.256836,S5680,S3177,5.62513,-0.28438,5.60727,4604,764
-0.279624,S5680,S5962,5.62513,-0.28438,5.62359,560,81
-0.250755,S5682,S5683,5.60768,-0.254436,5.60943,609,174
-0.247032,S5683,T0,5.60943,-0.250755,5.6074,6958,950
-0.209914,S5687,S5688,5.64626,-0.210535,5.64991,413,54
-0.209769,S5688,S831,5.64991,-0.209914,5.65021,31,8
-0.204243,S569,S1336,5.60749,-0.207327,5.59239,2676,433
-0.201319,S569,S2208,5.60749,-0.207327,5.61239,977,213
-0.202042,S569,S2782,5.60749,-0.207327,5.61293,868,183
-0.205657,S569,S2958,5.60749,-0.207327,5.59181,2900,478
-0.197267,S569,S3323,5.60749,-0.207327,5.59988,1518,217
-0.195453,S569,S3696,5.60749,-0.207327,5.59215,2699,431
-0.203651,S569,S567,5.60749,-0.207327,5.60501,2420,298
-0.216542,S569,S570,5.60749,-0.207327,5.60897,2786,354
-0.211944,S569,S6089,5.60749,-0.207327,5.60968,2074,248
-0.212132,S569,S6136,5.60749,-0.207327,5.6095,2102,255
-0.220822,S569,S785,5.60749,-0.207327,5.62116,2353,262
-0.197645,S5694,S5695,5.6751,-0.20343,5.69103,1946,393
-0.210458,S5695,T798,5.69103,-0.197645,5.70361,2022,322
-0.204972,S5699,S5700,5.70066,-0.207143,5.69824,361,54
-0.231237,S57,S58,5.57343,-0.231271,5.5839,1456,306
-0.232334,S57,S5885,5.57343,-0.231271,5.57092,387,98
-0.225837,S570,T251,5.60897,-0.216542,5.62079,2553,580
-0.202804,S5700,S801,5.69824,-0.204972,5.69613,336,46
-0.198926,S5702,S5703,5.69504,-0.201673,5.69201,469,95
-0.194685,S5703,S3153,5.69201,-0.198926,5.68688,815,126
-0.20456,S5705,S5706,5.68057,-0.201861,5.67175,1025,195
-0.205202,S5706,S300,5.67175,-0.20456,5.66767,558,133
-0.207125,S5710,S5712,5.66121,-0.205662,5.65832,360,60
-0.210153,S5712,S5713,5.65832,-0.207125,5.6435,1711,244
-0.208003,S5712,S5760,5.65832,-0.207125,5.65626,248,42
-0.211017,S5713,S5714,5.6435,-0.210153,5.6418,260,35
-0.210836,S5714,S5715,5.6418,-0.211017,5.63721,773,135
-0.213178,S5715,S504,5.63721,-0.210836,5.63739,271,77
-0.247032,S5721,T0,5.6086,-0.24265,5.6074,7578,1092
-0.274792,S5726,S3752,5.58755,-0.271571,5.58476,552,69
-0.284215,S5730,S1892,5.58911,-0.281928,5.59023,379,69
-0.290782,S5733,S5734,5.59312,-0.28862,5.59889,685,67
-0.292168,S5734,T5735,5.59889,-0.290782,5.60063,5277,503
-0.269604,S5739,S3760,5.58434,-0.274494,5.58983,5298,664
-0.237885,S574,S3284,5.639,-0.242495,5.6437,786,137
-0.238479,S574,S3788,5.639,-0.242495,5.6423,617,113
-0.270438,S574,S575,5.639,-0.242495,5.66719,4659,346
-0.247032,S5746,T0,5.60501,-0.252268,5.6074,2358,345
-0.271724,S575,S576,5.66719,-0.270438,5.6727,629,38
-0.206381,S5752,S5753,5.65148,-0.209451,5.65982,990,161
-0.204694,S5753,T5754,5.65982,-0.206381,5.66704,846,140
-0.205757,S5757,S302,5.66147,-0.205643,5.66118,40,28
-0.277106,S576,S414,5.6727,-0.271724,5.68398,1433,107
-0.209961,S5760,S304,5.65626,-0.208003,5.64983,748,124
-0.215396,S5762,S842,5.63868,-0.209577,5.6347,814,158
-0.243728,S5769,S5770,5.60937,-0.23828,5.60846,611,77
-0.247032,S5770,T0,5.60846,-0.243728,5.6074,7458,1074
-0.261642,S5777,S451,5.62886,-0.263516,5.62809,228,136
-0.247032,S5779,T0,5.62116,-0.262662,5.6074,8129,1323
-0.148877,S5784,S5785,5.5732,-0.150114,5.57288,205,53
-0.146608,S5785,S5786,5.57288,-0.148877,5.57448,308,35
-0.144385,S5786,S5788,5.57448,-0.146608,5.57276,374,56
-0.141438,S5788,S5789,5.57276,-0.144385,5.57312,474,63
-0.139061,S5789,S5790,5.57312,-0.141438,5.57517,348,41
-0.139882,S5790,S5791,5.57517,-0.139061,5.57796,401,66
-0.141624,S5791,S5793,5.57796,-0.139882,5.5828,689,95
-0.141938,S5793,S5794,5.5828,-0.141624,5.58549,415,57
-0.140774,S5794,S5795,5.58549,-0.141938,5.58632,159,15
-0.139579,S5795,S5796,5.58632,-0.140774,5.58704,154,13
-0.138276,S5796,T5797,5.58704,-0.139579,5.58739,196,29
-0.239104,S58,S33,5.5839,-0.231237,5.60074,2530,533
-0.138539,S5800,S5801,5.58426,-0.142692,5.5757,1189,140
-0.149322,S5801,S5802,5.5757,-0.138539,5.57271,1652,222
-0.150041,S5802,S5803,5.57271,-0.149322,5.5732,98,10
-0.152106,S5803,S5805,5.5732,-0.150041,5.57623,433,42
-0.162986,S5805,S5807,5.57623,-0.152106,5.58825,1852,168
-0.179427,S5807,T5622,5.58825,-0.162986,5.58882,1862,210
-0.284219,S581,S582,5.69039,-0.282869,5.69232,261,42
-0.250694,S5811,S5812,5.63337,-0.250906,5.63558,251,46
-0.250549,S5812,S5813,5.63558,-0.250694,5.63813,309,55
-0.259787,S5813,S365,5.63813,-0.250549,5.65408,2943,332
-0.265315,S5815,S5435,5.65721,-0.264226,5.65777,11027,807
-0.270536,S5817,S5818,5.65783,-0.267935,5.65894,320,61
-0.278409,S5818,S5820,5.65894,-0.270536,5.65779,883,111
-0.28616,S582,S583,5.69232,-0.284219,5.69535,400,42
-0.286944,S582,S5977,5.69232,-0.284219,5.70842,1942,246
-0.28194,S5820,S5821,5.65779,-0.278409,5.65648,419,55
-0.285153,S5821,T370,5.65648,-0.28194,5.6545,451,61
-0.27574,S5825,S369,5.65693,-0.280734,5.65833,576,61
-0.267065,S5828,S5829,5.65892,-0.269663,5.65808,340,88
-0.265466,S5829,S378,5.65808,-0.267065,5.65777,207,58
-0.287039,S583,S585,5.69535,-0.28616,5.70807,1502,193
-0.248396,S5834,S5357,5.62198,-0.248962,5.61604,896,187
-0.248446,S5840,S5328,5.61753,-0.249559,5.62274,796,166
-0.251254,S5842,S5843,5.62718,-0.251671,5.62809,122,42
-0.244196,S5843,S5844,5.62809,-0.251254,5.6322,916,142
-0.24032,S5844,S5845,5.6322,-0.244196,5.63534,655,158
-0.238529,S5845,S5847,5.63534,-0.24032,5.64217,1075,160
-0.237885,S5847,S3284,5.64217,-0.238529,5.6437,184,27
-0.286415,S585,S587,5.70807,-0.287039,5.71013,238,61
-0.237406,S5850,T5241,5.65894,-0.237319,5.66086,214,33
-0.236597,S5854,S3288,5.65116,-0.237335,5.64753,414,129
-0.251018,S5860,S19,5.63222,-0.244333,5.62688,1121,181
-0.247032,S5863,T0,5.61909,-0.250019,5.6074,8150,1163
-0.233747,S5867,S5868,5.5935,-0.233315,5.59772,503,135
-0.234774,S5868,S5869,5.59772,-0.233747,5.59887,218,46
-0.237631,S5869,S5870,5.59887,-0.234774,5.59991,337,77
-0.283164,S587,S588,5.71013,-0.286415,5.71588,739,155
-0.233129,S5870,S5260,5.59991,-0.237631,5.5981,575,103
-0.238763,S5870,S5871,5.59991,-0.237631,5.60054,144,47
-0.247032,S5871,T0,5.60054,-0.238763,5.6074,3510,734
-0.23277,S5876,S5877,5.59074,-0.232586,5.58774,464,82
-0.231706,S5877,S5878,5.58774,-0.23277,5.58508,318,69
-0.229722,S5878,S5880,5.58508,-0.231706,5.581,507,107
-0.281653,S588,S590,5.71588,-0.283164,5.71792,283,60
-0.228224,S5880,S5881,5.581,-0.229722,5.57927,252,47
-0.227884,S5881,S5882,5.57927,-0.228224,5.57684,293,55
-0.231271,S5882,S57,5.57684,-0.227884,5.57343,543,103
-0.234134,S5885,S5886,5.57092,-0.232334,5.56914,282,49
-0.235921,S5886,T75,5.56914,-0.234134,5.56507,2437,550
-0.223316,S5892,S4162,5.54431,-0.227698,5.53672,1222,115
-0.280557,S590,S591,5.71792,-0.281653,5.71941,205,44
-0.056992,S5904,S5905,5.66261,-0.070571,5.66811,1622,67
-0.052832,S5905,S5906,5.66811,-0.056992,5.6697,493,20
-0.025063,S5906,S719,5.6697,-0.052832,5.68232,3389,167
-0.0323839,S5908,T679,5.68798,-0.030117,5.6869,291,77
-0.278378,S591,S592,5.71941,-0.280557,5.72259,429,93
-0.279134,S591,S5981,5.71941,-0.280557,5.7216,290,57
-0.231194,S5912,S6173,5.61826,-0.191791,5.61162,9351,839
-0.226945,S5912,S684,5.61826,-0.191791,5.61279,3943,231
-0.295888,S5917,S5918,5.57645,-0.290101,5.577,670,135
-0.299511,S5918,S5919,5.577,-0.295888,5.57718,402,71
-0.306308,S5919,S5921,5.57718,-0.299511,5.57752,753,97
-0.277043,S592,S593,5.72259,-0.278378,5.72399,215,55
-0.309575,S5921,T5922,5.57752,-0.306308,5.57665,386,58
-0.301767,S5925,S5926,5.57734,-0.30777,5.57727,665,92
-0.299928,S5926,S5927,5.57727,-0.301767,5.57715,204,32
-0.29401,S5927,S5928,5.57715,-0.299928,5.57647,663,139
-0.290418,S5928,S5929,5.57647,-0.29401,5.5758,404,72
-0.285483,S5929,S1960,5.5758,-0.290418,5.57097,806,182
-0.276474,S593,S594,5.72399,-0.277043,5.7264,284,69
-0.275881,S593,S595,5.72399,-0.277043,5.72843,521,126
-0.269604,S5933,S3760,5.58689,-0.2716,5.58983,394,49
-0.275881,S594,S595,5.7264,-0.276474,5.72843,237,57
-0.331584,S5943,S5944,5.63397,-0.326758,5.63759,677,149
-0.33259,S5944,S1677,5.63759,-0.331584,5.63894,207,42
-0.338736,S5946,S5947,5.64056,-0.334663,5.64192,487,97
-0.341554,S5947,S5949,5.64192,-0.338736,5.64261,321,64
-0.344429,S5949,S1682,5.64261,-0.341554,5.64345,332,66
-0.272846,S595,S596,5.72843,-0.275881,5.73234,554,153
-0.350466,S5951,S5952,5.64015,-0.348929,5.63952,187,37
-0.352264,S5952,S5953,5.63952,-0.350466,5.63785,275,55
-0.352551,S5953,T5954,5.63785,-0.352264,5.63768,37,7
-0.298803,S5957,S1697,5.62673,-0.308944,5.62162,1285,211
-0.28438,S5959,S5680,5.62631,-0.285453,5.62513,180,28
-0.272013,S596,T597,5.73234,-0.272846,5.73498,310,86
-0.272003,S596,T5985,5.73234,-0.272846,5.73509,322,89
-0.276317,S5962,S5963,5.62359,-0.279624,5.61739,813,114
-0.263625,S5963,S5964,5.61739,-0.276317,5.60865,2241,369
-0.260149,S5964,S5965,5.60865,-0.263625,5.60586,495,95
-0.256836,S5965,S3177,5.60586,-0.260149,5.60727,464,109
-0.258569,S5965,S5966,5.60586,-0.260149,5.60722,232,56
-0.247032,S5966,T0,5.60722,-0.258569,5.6074,6420,998
-0.265315,S5970,S5435,5.64577,-0.247248,5.65777,2408,96
-0.281729,S5972,S415,5.6677,-0.270334,5.68773,2964,299
-0.284456,S5977,S5978,5.70842,-0.286944,5.71321,606,142
-0.282019,S5978,S5979,5.71321,-0.284456,5.71747,549,112
-0.280557,S5979,S591,5.71747,-0.282019,5.71941,270,57
-0.277043,S5981,S593,5.7216,-0.279134,5.72399,353,91
-0.286456,S5988,S5989,5.72254,-0.278421,5.71018,1645,350
-0.287127,S5989,S5990,5.71018,-0.286456,5.70725,337,89
-0.284169,S5990,S5991,5.70725,-0.287127,5.69212,1827,210
-0.281836,S5991,S14,5.69212,-0.284169,5.6877,730,142
-0.271105,S5994,S5203,5.67237,-0.271994,5.6689,394,23
-0.251258,S5998,S620,5.65297,-0.258739,5.64835,974,57
-0.366609,S6,T7,5.65788,-0.325033,5.66366,8008,1180
-0.241701,S60,S34,5.60163,-0.240546,5.60264,173,35
-0.244763,S60,S62,5.60163,-0.240546,5.60462,581,125
-0.275867,S600,S601,5.73228,-0.272892,5.72854,534,148
-0.251018,S6001,S19,5.63266,-0.2435,5.62688,1226,211
-0.248396,S6001,S5357,5.63266,-0.2435,5.61604,2629,469
-0.247032,S6003,T0,5.61471,-0.246334,5.6074,8077,1148
-0.197472,S6007,S2225,5.57623,-0.208791,5.574,3919,619
-0.276487,S601,S602,5.72854,-0.275867,5.7267,215,52
-0.182639,S6012,S6014,5.57038,-0.187247,5.56706,698,101
-0.182287,S6014,S6015,5.56706,-0.182639,5.5632,487,116
-0.182148,S6015,S1069,5.5632,-0.182287,5.55961,466,171
